n2' inv' n2" inv" J' Ka' Kc' J" Ka" Kc" nu
1	s	0	a	11	2	9	11	3	9	806.96744
1	s	0	a	12	3	9	12	4	9	806.99709
1	s	0	a	11	3	9	11	2	9	807.04814
1	a	0	s	10	4	6	10	5	6	807.08120
1	s	0	a	7	2	5	7	3	5	807.10380
1	a	0	s	3	2	1	3	3	1	807.15669
1	s	0	a	4	1	3	4	2	3	807.22855
1	s	0	a	11	3	8	11	4	8	807.25372
1	s	0	a	9	1	8	9	2	8	807.39002
1	s	0	a	9	2	8	9	1	8	807.42076
1	s	0	a	12	4	9	12	3	9	807.47992
1	s	0	a	10	2	8	10	3	8	807.60381
1	s	0	a	7	0	7	7	1	7	807.71212
1	s	0	a	7	1	7	7	0	7	807.71940
1	a	0	s	7	3	4	7	4	4	807.74819
1	s	0	a	10	3	8	10	2	8	807.84674
1	s	0	a	1	0	1	1	1	1	807.88353
1	a	0	a	5	2	3	5	3	2	807.89998
1	s	0	a	8	2	6	8	3	6	807.93252
1	s	0	a	9	2	7	9	3	7	807.99339
1	s	0	a	8	1	7	8	2	7	808.03040
1	s	0	a	8	2	7	8	1	7	808.13101
1	a	0	a	2	1	2	2	2	1	808.20461
1	s	0	a	5	1	4	5	2	4	806.31255
1	s	0	a	6	0	6	6	1	6	808.33635
1	s	0	a	6	1	6	6	0	6	808.36360
1	s	0	a	7	1	6	7	2	6	808.49760
1	s	0	a	11	4	8	11	3	8	808.53654
1	s	0	a	6	1	5	6	2	5	808.66943
1	s	0	a	9	3	7	9	2	7	808.68872
1	s	0	a	2	0	2	2	1	2	808.70758
1	s	0	a	7	2	6	7	1	6	808.81333
1	s	0	a	5	0	5	5	1	5	808.83395
1	s	0	a	5	1	5	5	0	5	808.92938
1	a	0	a	3	0	3	3	1	2	808.99448
1	a	0	s	4	2	2	4	3	2	809.09444
1	s	0	a	4	0	4	4	1	4	809.15263
1	s	0	a	3	0	3	3	1	3	809.16689
1	s	0	a	6	2	5	6	1	5	809.58974
1	a	0	a	4	1	3	4	2	2	809.65126
1	s	0	a	8	3	6	8	2	6	809.77563
1	a	0	s	11	4	7	11	5	7	809.94665
1	s	0	a	10	4	7	10	3	7	810.01867
1	s	0	a	3	1	3	3	0	3	810.11459
1	a	0	s	15	2	14	15	1	14	810.49075
1	a	0	s	15	1	14	15	2	14	810.49075
1	a	0	s	15	0	15	15	1	15	810.58154
1	a	0	s	15	1	15	15	0	15	810.58154
1	s	0	a	5	2	4	5	1	4	810.70478
1	a	0	s	8	3	5	8	4	5	810.72436
1	s	0	a	2	1	2	2	0	2	811.04776
1	s	0	a	7	3	5	7	2	5	811.44616
1	a	0	s	5	2	3	5	3	3	811.49582
1	a	0	s	12	4	8	12	5	8	811.54121
1	a	0	s	14	2	13	14	1	13	811.62820
1	a	0	s	14	1	13	14	2	13	811.62820
1	a	0	s	14	1	14	14	0	14	811.69750
1	a	0	s	14	0	14	14	1	14	811.69750
1	a	0	s	14	3	12	14	2	12	811.69750
1	a	0	a	3	1	2	3	2	1	811.84444
1	a	0	s	13	4	9	13	5	9	811.94314
1	s	0	a	1	1	1	1	0	1	812.18988
1	a	0	a	2	1	1	2	2	0	812.28451
1	s	0	a	9	4	6	9	3	6	812.33295
1	s	0	a	4	2	3	4	1	3	812.41246
1	a	0	s	13	2	12	13	1	12	812.68693
1	a	0	s	13	1	12	13	2	12	812.68693
1	a	0	s	13	1	13	13	0	13	812.74019
1	a	0	s	13	0	13	13	1	13	812.74019
1	a	0	s	13	2	11	13	3	11	812.74019
1	a	0	s	13	3	10	13	4	10	812.76570
1	a	0	s	9	3	6	9	4	6	812.92042
1	a	0	s	2	1	1	2	2	1	813.07787
1	a	0	a	2	0	2	2	1	1	813.19877
1	s	0	a	11	5	7	11	4	7	813.36996
1	a	0	s	12	3	9	12	4	9	813.56125
1	a	0	s	12	2	11	12	1	11	813.66689
1	a	0	s	12	1	11	12	2	11	813.66689
1	a	0	s	12	2	10	12	3	10	813.69935
1	a	0	s	12	1	12	12	0	12	813.70849
1	a	0	s	12	0	12	12	1	12	813.70849
1	a	0	s	12	3	10	12	2	10	813.72049
1	a	0	s	6	2	4	6	3	4	813.78732
1	s	0	a	6	3	4	6	2	4	813.95849
1	s	0	s	1	1	0	1	0	1	813.96698
1	a	0	s	10	3	7	10	4	7	813.96698
1	a	0	s	12	4	9	12	3	9	813.98155
1	a	0	s	11	3	8	11	4	8	814.05254
1	a	0	s	11	2	9	11	3	9	814.56247
1	a	0	s	11	1	11	11	0	11	814.60240
1	a	0	s	11	0	11	11	1	11	814.60240
1	a	0	s	11	3	9	11	2	9	814.63040
1	a	0	s	3	1	2	3	2	2	814.70201
1	a	0	s	11	4	8	11	3	8	815.18611
1	a	0	s	10	2	8	10	3	8	815.29715
1	a	0	s	7	2	5	7	3	5	815.34826
1	a	0	s	10	1	9	10	2	9	815.36835
1	a	0	s	10	2	9	10	1	9	815.39576
1	a	0	s	10	1	10	10	0	10	815.42195
1	a	0	s	10	0	10	10	1	10	815.42195
1	a	0	s	10	3	8	10	2	8	815.50674
1	s	0	a	8	4	5	8	3	5	815.69196
1	a	0	s	9	2	7	9	3	7	815.82151
1	a	0	s	8	2	6	8	3	6	815.94473
1	s	0	s	2	1	1	2	0	2	816.02024
1	a	0	s	9	1	8	9	2	8	816.12419
1	a	0	s	9	2	8	9	1	8	816.15033
1	a	0	s	9	1	9	9	0	9	816.16614
1	a	0	s	9	0	9	9	1	9	816.16614
1	a	0	s	4	1	3	4	2	3	816.27084
1	a	0	s	9	3	7	9	2	7	816.42976
1	s	0	a	2	2	1	2	1	1	816.62996
1	a	0	s	8	1	7	8	2	7	816.76065
1	a	0	s	10	4	7	10	3	7	816.78276
1	a	0	s	8	2	7	8	1	7	816.84650
1	s	0	a	5	3	3	5	2	3	817.07561
1	a	0	s	5	1	4	5	2	4	817.24178
1	a	0	s	7	1	6	7	2	6	817.25321
1	s	0	s	2	2	0	2	1	1	817.36099
1	a	0	s	1	0	1	1	1	1	817.38642
1	a	0	s	7	0	7	7	1	7	817.42680
1	a	0	s	7	1	7	7	0	7	817.43279
1	a	0	s	6	1	5	6	2	5	817.48904
1	a	0	s	7	2	6	7	1	6	817.52579
1	a	0	s	8	3	6	8	2	6	817.57323
1	s	0	a	10	5	6	10	4	6	817.61358
1	a	0	s	6	0	6	6	1	6	817.93600
1	a	0	s	6	1	6	6	0	6	817.95878
1	a	0	s	2	0	2	2	1	2	818.17721
1	a	0	s	6	2	5	6	1	5	818.28512
1	a	0	s	5	0	5	5	1	5	818.34679
1	a	0	s	5	1	5	5	0	5	818.42742
1	a	0	s	4	1	4	4	0	4	818.86977
1	a	0	s	3	1	3	3	0	3	819.01256
1	a	0	s	9	4	6	9	3	6	819.07337
1	a	0	s	7	3	5	7	2	5	819.15268
1	s	0	a	7	4	4	7	3	4	819.73621
1	s	0	s	5	3	2	5	2	3	820.17172
1	s	0	a	4	3	2	4	2	2	820.19158
1	s	0	s	6	3	3	6	2	4	820.31632
1	s	0	s	3	1	2	3	0	3	820.44493
1	a	0	s	2	1	2	2	0	2	820.57759
1	s	0	s	4	3	1	4	2	2	821.23555
1	s	0	s	1	1	1	0	0	0	821.45752
1	s	0	s	2	2	1	2	1	2	821.60850
1	a	0	s	1	1	1	1	0	1	821.66414
1	a	0	s	4	2	3	4	1	3	821.80670
1	s	0	a	9	5	5	9	4	5	822.55330
1	s	0	s	10	5	5	10	4	6	822.69652
1	s	0	a	3	3	1	3	2	1	822.78426
1	s	0	a	1	1	0	0	0	0	822.89381
1	s	0	s	5	2	3	5	1	4	822.91074
1	a	0	a	1	1	0	1	0	1	823.07066
1	a	0	s	6	3	4	6	2	4	823.44222
1	s	0	a	6	4	3	6	3	3	823.78694
1	a	0	s	3	2	2	3	1	2	823.79368
1	s	0	s	3	2	2	3	1	3	824.18665
1	s	0	s	6	4	2	6	3	3	824.95304
1	s	0	s	4	1	3	4	0	4	824.97198
1	a	0	s	8	4	5	8	3	5	825.38589
1	s	0	s	2	0	2	1	1	1	825.46483
1	s	0	a	11	6	6	11	5	6	825.52423
1	s	0	s	3	3	1	3	2	2	825.64119
1	a	0	s	2	2	1	2	1	1	825.89355
1	a	0	s	5	3	3	5	2	3	825.96285
1	a	0	a	3	2	1	3	1	2	826.16637
1	a	0	a	2	2	0	2	1	1	826.31710
1	s	0	s	4	3	2	4	2	3	826.81105
1	s	0	s	9	4	5	9	3	6	826.98996
1	s	0	a	5	4	2	5	3	2	827.23338
1	a	0	s	10	5	6	10	4	6	827.39393
1	s	0	a	8	5	4	8	4	4	827.43339
1	s	0	s	4	2	3	4	1	4	827.52813
1	a	0	a	4	2	2	4	1	3	827.62362
1	s	0	s	6	2	4	6	1	5	827.73864
1	a	0	s	7	4	4	7	3	4	828.21436
1	s	0	a	13	7	7	13	6	7	828.64546
